sample_index,true_label,predicted_label,confidence
7303,6,4,0.4381151
7314,4,2,0.64100474
7315,6,0,0.57574815
7319,2,6,0.44545257
7334,6,0,0.8656285
7335,5,9,0.9916425
7336,2,4,0.7718113
7342,3,0,0.6359455
7343,6,0,0.5578437
7345,6,2,0.5692167
7348,6,1,0.5563403
7349,4,8,0.93843234
7350,2,0,0.74106216
7369,2,0,0.9488895
7376,3,4,0.48812938
7398,3,0,0.8900187
7416,6,3,0.52826506
7442,2,4,0.88325405
7444,6,3,0.856346
7446,7,5,0.88989115
7473,4,3,0.7158657
7497,6,0,0.95335186
7507,6,0,0.887016
7511,2,6,0.3929102
7517,6,0,0.59482986
7525,7,5,0.89120483
7526,3,4,0.4410548
7527,6,4,0.4792505
7533,1,4,0.29820755
7535,4,6,0.91357356
7551,3,6,0.79450583
7562,3,0,0.7274997
7581,6,0,0.97392815
7583,3,0,0.3187832
7587,3,6,0.39221823
7591,6,0,0.8084178
7596,4,6,0.653215
7603,2,4,0.47033852
7635,3,0,0.8420709
7638,3,4,0.61064535
7639,2,6,0.4774612
7643,3,6,0.6536024
7652,2,4,0.6239797
7654,6,4,0.89675033
7660,6,0,0.9753964
7665,4,6,0.5087298
7679,3,4,0.4955466
7683,4,2,0.47844496
7707,2,6,0.5882141
7711,6,4,0.49857968
7719,6,0,0.33647123
7721,2,8,0.99447614
7726,7,9,0.4983654
7747,7,5,0.49191415
7751,4,6,0.687801
7755,7,9,0.6844751
7761,7,9,0.8212978
7766,5,8,0.3167983
7769,3,6,0.32511207
7777,6,0,0.60251373
7778,6,0,0.9228617
7779,5,7,0.749348
7791,4,6,0.4763351
7794,4,6,0.71686715
7800,6,3,0.77771324
7809,3,4,0.74000263
7810,2,6,0.5205291
7812,6,4,0.6462404
7815,7,5,0.9358535
7818,0,6,0.6782878
7829,6,0,0.6817199
7847,4,2,0.5665661
7851,6,3,0.35804573
7863,6,0,0.67294616
7876,1,6,0.43527782
7878,5,9,0.44311395
7881,6,0,0.56365854
7884,2,6,0.39839467
7914,4,3,0.6190598
7924,6,0,0.60394526
7930,7,9,0.95066303
7935,8,0,0.43316752
7948,3,4,0.63643456
7959,6,0,0.54451257
7961,7,9,0.9352892
7965,4,3,0.49022314
7974,3,4,0.47059494
7975,0,3,0.731184
7976,2,4,0.66004044
7980,4,2,0.33125728
7985,4,2,0.6417551
7986,4,6,0.73471165
7988,2,4,0.6260514
7990,6,0,0.64774704
7992,6,4,0.8122502
8001,2,6,0.6434967
8004,6,4,0.45213905
8006,2,4,0.74553204
8009,2,4,0.407524
8017,7,9,0.8878052
8031,0,6,0.49812925
8032,6,0,0.7690998
8033,6,0,0.5778417
8038,2,6,0.56710124
8039,4,6,0.34721187
8054,3,6,0.54423064
8058,2,4,0.7501962
8061,9,5,0.59274215
8066,4,6,0.48917246
8069,6,0,0.54357755
8074,1,3,0.6125186
8080,4,6,0.6640008
8100,4,6,0.70323074
8111,3,0,0.70520943
8114,2,4,0.5069125
8121,4,6,0.8360426
8122,2,4,0.341506
8129,2,4,0.40018842
8140,4,2,0.7223056
8148,6,4,0.4301229
8150,6,8,0.7488993
8154,4,2,0.71661824
8156,1,8,0.6956437
8159,8,0,0.44976696
8162,6,0,0.71727306
8199,4,6,0.66719735
8202,6,4,0.8276552
8203,7,9,0.5480513
8204,3,4,0.36789468
8208,8,0,0.5151524
8213,7,9,0.78950864
8216,6,0,0.5527348
8217,6,2,0.6331323
8226,2,0,0.5419691
8237,6,0,0.6124872
8259,3,0,0.76468354
8260,6,4,0.9143427
8266,0,3,0.4602277
8268,6,0,0.499257
8269,6,4,0.77939373
8278,7,5,0.7599645
8287,8,6,0.35774666
8288,6,4,0.6441391
8298,2,6,0.4475726
8306,6,0,0.8687214
8313,4,2,0.46570277
8322,5,0,0.33836603
8324,0,3,0.48739624
8348,0,6,0.62916857
8353,6,0,0.80020016
8360,6,0,0.616088
8375,0,3,0.45566967
8379,4,6,0.6824043
8381,0,6,0.57982844
8382,7,9,0.57868266
8384,2,6,0.8508078
8396,4,2,0.66818523
8399,6,4,0.510699
8414,2,6,0.47021413
8431,7,9,0.8251749
8436,2,4,0.55141914
8454,0,2,0.6770482
8457,4,6,0.78223294
8459,6,0,0.7380213
8463,5,7,0.5248476
8465,2,4,0.5804972
8471,0,3,0.55742824
8477,7,9,0.8436454
8492,7,9,0.8245042
8505,7,9,0.90843767
8518,6,4,0.55226666
8530,2,6,0.37232468
8532,5,7,0.96891934
8537,6,2,0.43910444
8538,6,0,0.96260524
8555,7,5,0.750191
8556,4,3,0.7278916
8566,7,9,0.5781588
8575,5,7,0.49194425
8582,3,4,0.47097805
8598,2,0,0.53295916
8617,6,0,0.7783241
8618,2,6,0.71671134
8621,4,6,0.41899773
8623,7,5,0.63490355
8624,2,6,0.23660669
8625,6,0,0.66579205
8630,7,5,0.67803276
8633,6,0,0.5604409
8643,7,9,0.48030278
8646,3,6,0.31040666
8658,6,3,0.5148483
8659,2,6,0.6123656
8662,2,4,0.52375126
8664,6,0,0.711161
8669,2,0,0.4165139
8674,6,4,0.58152884
8675,2,4,0.5519713
8688,9,5,0.8480407
8689,0,6,0.50826454
8705,6,0,0.3845269
8706,6,2,0.46150762
8708,3,4,0.30429274
8710,2,4,0.5990046
8716,3,4,0.4518893
8723,4,6,0.73978597
8742,3,0,0.542799
8745,6,0,0.9948118
8748,6,0,0.7001464
8754,7,9,0.9881706
8756,6,0,0.46799958
8757,1,3,0.8578997
8762,6,3,0.53983045
8763,0,6,0.33197796
8764,3,6,0.93650293
8768,1,6,0.53720427
8772,5,0,0.29802075
8774,2,6,0.7979388
8794,2,6,0.4952804
8799,4,2,0.5697394
8804,4,2,0.59063256
8806,3,6,0.35037524
8808,7,9,0.61814517
8827,4,3,0.8696918
8832,0,6,0.8296754
8834,0,6,0.5459559
8836,3,0,0.53723603
8858,4,6,0.64883417
8865,7,9,0.7283272
8866,3,6,0.38567075
8869,6,4,0.85944086
8877,2,0,0.43471065
8878,6,0,0.84909534
8879,2,6,0.6922651
8882,4,2,0.42852145
8888,8,6,0.34851417
8896,3,0,0.62206894
8906,6,0,0.9186404
8914,2,6,0.4781257
8919,0,2,0.828246
8923,6,0,0.84493333
8930,3,1,0.5077378
8933,4,6,0.43574342
8939,6,0,0.87379277
8940,6,4,0.72975487
8949,0,4,0.7397158
8950,2,6,0.37875676
8952,9,7,0.8651081
8954,7,9,0.60144424
8958,4,6,0.5137982
8969,4,2,0.5973486
8972,7,9,0.6425932
8985,7,9,0.53681666
8995,6,4,0.6615752
8997,6,0,0.81522083
9017,0,3,0.85649884
9024,4,2,0.5263926
9025,6,4,0.8316518
9033,6,4,0.8071473
9048,2,4,0.6670854
9051,4,6,0.6721536
9055,8,6,0.8069158
9064,0,3,0.50580007
9067,2,0,0.96323586
9071,1,3,0.5781992
9091,6,3,0.5803764
9094,6,2,0.43677536
9101,3,0,0.752755
9122,6,0,0.86098474
9125,7,5,0.7289928
9126,5,7,0.8774647
9131,6,2,0.8282704
9133,6,0,0.94194657
9146,6,0,0.627135
9149,0,3,0.51874286
9154,2,6,0.6138397
9157,6,0,0.6486345
9171,2,4,0.5145111
9177,4,2,0.6065541
9180,6,0,0.49825713
9183,6,0,0.5330096
9197,7,9,0.89494514
9199,6,0,0.51566124
9200,2,6,0.49127638
9202,0,6,0.438508
9204,6,0,0.68992734
9210,0,3,0.8432233
9215,3,1,0.49438798
9218,6,2,0.9117844
9222,6,0,0.70938474
9225,3,6,0.44863865
9238,7,5,0.9958519
9244,1,3,0.5007586
9251,0,4,0.54262424
9260,3,2,0.9146015
9263,4,6,0.57246464
9280,6,4,0.5833282
9286,6,0,0.61070526
9297,6,0,0.56937903
9298,0,6,0.8091753
9300,2,4,0.5742444
9313,3,2,0.6325777
9324,5,9,0.71082044
9325,3,6,0.38015124
9326,6,4,0.63978755
9329,2,6,0.6667596
9330,6,2,0.5408398
9334,0,3,0.5666481
9342,0,2,0.5100384
9345,4,6,0.46184164
9347,7,5,0.67438185
9350,6,0,0.7060797
9351,6,0,0.6041571
9360,6,4,0.67978853
9362,2,4,0.43923903
9379,3,6,0.48948443
9387,2,4,0.39347535
9390,8,9,0.98243874
9416,6,0,0.626864
9441,2,4,0.5175872
9443,2,6,0.6175267
9449,2,6,0.5533163
9455,6,0,0.7369966
9465,2,4,0.53828806
9473,6,4,0.8026614
9477,4,6,0.5353696
9480,2,4,0.5060379
9487,6,4,0.74488556
9499,6,3,0.8179326
9502,0,3,0.6444189
9504,7,9,0.6404671
9511,7,9,0.60220295
9512,6,0,0.9737291
9524,8,5,0.6618506
9531,2,0,0.85308164
9537,2,4,0.36876643
9539,4,6,0.5287663
9545,2,6,0.49845886
9547,4,2,0.44471928
9548,1,6,0.6206731
9554,3,6,0.7629916
9566,3,6,0.37984806
9573,6,3,0.37583193
9580,6,0,0.83631575
9582,2,3,0.36295712
9590,8,6,0.6682418
9601,6,4,0.37224597
9602,6,0,0.90060973
9604,2,6,0.6729416
9632,4,6,0.42990834
9634,7,9,0.9399282
9639,2,4,0.63754857
9644,6,0,0.93125707
9648,2,4,0.93571913
9656,6,4,0.45970523
9662,0,6,0.5681435
9663,6,0,0.7969833
9664,2,4,0.39641765
9666,1,3,0.52327126
9675,3,6,0.548309
9684,6,4,0.8419097
9687,6,0,0.75289136
9690,6,0,0.58980864
9692,6,3,0.34804755
9694,2,0,0.46875873
9708,2,6,0.561951
9714,6,0,0.532498
9719,0,3,0.54641527
9724,4,3,0.73561466
9729,6,0,0.82724667
9748,0,4,0.49671438
9753,7,8,0.65214515
9767,7,9,0.611455
9781,6,0,0.8404206
9784,2,4,0.49174005
9795,3,0,0.522874
9809,0,3,0.5768445
9859,6,0,0.8491447
9868,6,2,0.67317
9880,0,3,0.7732393
9884,0,4,0.33979243
9891,1,0,0.24441376
9900,6,0,0.49840248
9916,1,6,0.6002355
9917,7,9,0.35062528
9928,0,6,0.49836943
9939,3,0,0.47022372
9946,2,0,0.5458197
9947,6,2,0.7534984
9955,6,0,0.92792696
9957,6,0,0.89997077
9961,6,4,0.7650658
9969,8,2,0.5335356
9972,2,4,0.2870586
9977,6,0,0.94096786
9979,6,3,0.6741009
9985,2,4,0.4339846
9989,4,3,0.27696908
9991,6,0,0.7995474
9999,5,9,0.53852385
