sample_index,true_label,predicted_label,confidence
9297,6,0,0.6429374
9306,6,4,0.39395514
9308,2,6,0.7175991
9313,3,4,0.44743595
9325,3,2,0.65001476
9344,4,2,0.66804254
9349,0,6,0.30719754
9350,6,0,0.4617097
9351,6,0,0.549477
9358,9,7,0.5440177
9362,2,6,0.44318375
9366,4,3,0.57578146
9389,2,6,0.5397571
9441,2,4,0.6494383
9445,6,4,0.5944901
9449,2,4,0.37566438
9450,1,6,0.5395452
9480,2,4,0.3337218
9485,1,4,0.24503876
9487,6,4,0.84273225
9499,6,3,0.49398568
9517,4,2,0.5761128
9524,8,7,0.4436375
9537,2,4,0.6780777
9541,4,8,0.5338158
9554,3,6,0.37699375
9573,6,0,0.62775415
9574,2,6,0.99830294
9590,8,2,0.6574442
9599,0,6,0.63607395
9601,6,0,0.45702225
9602,6,0,0.6187324
9604,2,6,0.533782
9622,3,0,0.5099002
9644,6,0,0.60303557
9662,0,6,0.39751557
9666,1,3,0.5562549
9684,6,4,0.7952861
9690,6,2,0.957901
9692,6,0,0.5175672
9701,4,6,0.5415998
9706,2,4,0.55367166
9719,0,2,0.3000295
9729,6,0,0.5168094
9748,0,6,0.44990388
9779,2,6,0.6279013
9784,2,4,0.6146074
9791,0,6,0.4121811
9809,0,3,0.43404034
9835,9,7,0.9184203
9880,0,1,0.9794078
9904,6,4,0.6036917
9917,7,9,0.89127743
9927,3,0,0.41548112
9928,0,8,0.632749
9946,2,6,0.5525178
9947,6,2,0.94709885
9949,5,7,0.6700166
9953,6,2,0.9025227
9955,6,0,0.70094633
9957,6,0,0.61945754
9961,6,2,0.63936245
9972,2,0,0.5175824
9977,6,0,0.9491351
9979,6,0,0.78101224
9989,4,2,0.61395174
9991,6,2,0.39843854
