sample_index,true_label,predicted_label,confidence
7998,2,0,0.5347263
8006,2,4,0.4833315
8031,0,6,0.5900438
8032,6,0,0.65355045
8034,0,6,0.6873035
8038,2,6,0.83028686
8039,4,3,0.6253572
8054,3,6,0.91777414
8059,0,6,0.71944916
8061,9,5,0.8730465
8069,6,0,0.9524785
8091,0,6,0.45700744
8111,3,6,0.38732836
8121,4,6,0.68125075
8128,0,6,0.7298015
8148,6,4,0.43567154
8150,6,8,0.9874901
8154,4,2,0.5338915
8155,5,7,0.72467446
8156,1,8,0.7895615
8186,4,2,0.41472927
8189,5,7,0.86141074
8191,2,4,0.5602352
8202,6,4,0.8038526
8204,3,6,0.5543437
8211,6,8,0.50615185
8217,6,2,0.6931765
8220,0,6,0.8449761
8227,3,6,0.56326723
8235,4,6,0.8748366
8237,6,0,0.41890326
8245,0,6,0.57149214
8250,5,9,0.58553565
8259,3,6,0.77618885
8260,6,4,0.7236078
8266,0,6,0.5236034
8269,6,4,0.7380616
8278,7,8,0.5712176
8292,5,7,0.8777264
8297,5,7,0.62556887
8298,2,6,0.9064255
8306,6,0,0.5389016
8313,4,2,0.7979061
8324,0,2,0.47747308
8384,2,6,0.87354946
8412,2,6,0.50523883
8414,2,4,0.7364469
8447,3,6,0.398884
8459,6,0,0.64979047
8462,4,6,0.6472978
8465,2,6,0.44676515
8471,0,6,0.39915976
8505,7,9,0.571574
8512,4,6,0.59366226
8517,4,6,0.5331574
8518,6,4,0.4943282
8530,2,6,0.6198223
8532,5,7,0.98619926
8556,4,3,0.46139294
8580,4,2,0.8237561
8589,0,6,0.81036264
8598,2,6,0.62938136
8607,9,7,0.8289082
8617,6,0,0.60415953
8618,2,6,0.65146935
8621,4,6,0.3798272
8623,7,5,0.69430774
8633,6,4,0.6989481
8634,0,1,0.50682503
8646,3,4,0.38692066
8649,0,6,0.55813956
8658,6,4,0.43724927
8659,2,6,0.44402885
8664,6,0,0.55884576
8669,2,0,0.3546152
8678,4,6,0.60129535
8688,9,5,0.9467577
8695,0,6,0.9458637
8699,4,2,0.5633709
8702,3,2,0.42857394
8706,6,2,0.5087966
8710,2,6,0.3997527
8714,7,5,0.895822
8716,3,4,0.61479175
8717,0,6,0.6519433
8725,0,6,0.5064109
8728,6,0,0.90851873
8742,3,5,0.5760376
8745,6,0,0.8172559
8754,7,9,0.790027
8758,2,4,0.5585356
8759,0,6,0.5007322
8762,6,3,0.9591452
8763,0,6,0.5284903
8764,3,6,0.92839944
8768,1,6,0.7715063
8774,2,6,0.52231383
8784,6,4,0.8153058
8794,2,8,0.569511
8799,4,2,0.7376666
8804,4,2,0.5778187
8808,7,9,0.7287665
8825,4,2,0.7346781
8832,0,6,0.8573742
8834,0,6,0.8339291
8841,3,0,0.4741468
8865,7,9,0.70240355
8869,6,2,0.42984346
8870,5,7,0.9401477
8877,2,6,0.7218062
8879,2,4,0.4697195
8887,5,9,0.8119049
8892,0,6,0.59828866
8893,4,6,0.8018582
8914,2,6,0.64508736
8919,0,2,0.9812711
8920,4,3,0.527285
8930,3,1,0.96437764
8933,4,6,0.7913297
8939,6,0,0.7379542
8949,0,2,0.41376626
8951,9,8,0.58119726
8952,9,7,0.8906387
8962,4,2,0.7560369
8969,4,2,0.39944333
8988,3,1,0.5677604
9017,0,3,0.80686015
9024,4,2,0.57977915
9032,6,2,0.9660354
9033,6,4,0.83203775
9036,0,6,0.5476078
9048,2,4,0.85936445
9051,4,6,0.79719764
9055,8,6,0.9468248
9056,7,5,0.9426539
9060,4,6,0.82229084
9061,0,6,0.8896205
9062,4,2,0.8238988
9064,0,3,0.7266304
9071,1,3,0.76092947
9074,0,6,0.898582
9087,0,6,0.917499
9091,6,3,0.679709
9095,1,6,0.47778267
9114,0,3,0.60565156
9117,7,5,0.57783705
9122,6,0,0.5763878
9126,5,7,0.6585978
9131,6,2,0.6373439
9133,6,0,0.7546732
9149,0,6,0.35800117
9154,2,6,0.79545057
9165,3,6,0.5497025
9169,3,6,0.46849108
9177,4,2,0.758443
9179,3,5,0.40236995
9183,6,8,0.99923575
9185,0,8,0.45090932
9189,3,1,0.58079207
9210,0,3,0.5242827
9213,5,7,0.74811155
9218,6,2,0.96328217
9221,4,6,0.5139357
9225,3,1,0.7224939
9227,6,8,0.9845561
9237,0,2,0.89128935
9238,7,5,0.80715346
9244,1,3,0.6335707
9247,6,2,0.644011
9251,0,8,0.42452082
9259,2,6,0.46464458
9260,3,2,0.78018504
9263,4,6,0.81728846
9274,0,6,0.650234
9276,2,6,0.46910185
9280,6,4,0.66481376
9291,0,6,0.50722754
9292,4,2,0.6666108
9297,6,3,0.42303953
9298,0,8,0.3198834
9304,9,7,0.6154298
9306,6,3,0.32436663
9307,4,2,0.3987876
9313,3,2,0.9338988
9320,4,2,0.84428805
9324,5,7,0.6476345
9325,3,2,0.47680432
9329,2,6,0.94890136
9348,4,6,0.5659242
9349,0,6,0.47938097
9354,4,6,0.72283286
9358,9,7,0.6235415
9362,2,6,0.63285214
9364,6,2,0.81018203
9375,5,7,0.7654243
9389,2,0,0.34509352
9398,0,3,0.58246046
9405,0,6,0.593518
9436,5,7,0.6312606
9443,2,6,0.83024305
9449,2,6,0.830522
9461,5,7,0.8275637
9465,2,6,0.56282115
9474,9,3,0.32111403
9477,4,6,0.89703065
9480,2,4,0.60437286
9487,6,3,0.5169801
9495,6,8,0.54879093
9521,9,7,0.6902142
9529,6,4,0.42388466
9531,2,6,0.6013587
9539,4,6,0.78427655
9545,2,4,0.95052993
9554,3,6,0.9083338
9573,6,3,0.53220147
9574,2,6,0.85030276
9577,0,2,0.47169396
9588,3,1,0.64600134
9590,8,0,0.3987124
9601,6,3,0.6578814
9602,6,0,0.56648755
9604,2,6,0.8915627
9632,4,6,0.5195715
9633,2,6,0.95875555
9636,8,0,0.4876865
9648,2,6,0.62624687
9662,0,8,0.3552167
9666,1,8,0.42368034
9667,3,6,0.35419887
9674,9,5,0.5034627
9675,3,6,0.9256673
9684,6,4,0.6175948
9704,7,9,0.52292854
9743,2,4,0.777585
9748,0,4,0.6469671
9750,4,2,0.6491186
9751,0,3,0.43726665
9757,9,7,0.7423066
9779,2,6,0.8015867
9784,2,6,0.4122481
9791,0,8,0.9346326
9794,1,2,0.5775392
9795,3,4,0.5284766
9797,0,6,0.6954712
9809,0,3,0.8599488
9831,6,0,0.8025621
9835,9,7,0.9401072
9852,2,4,0.4657653
9855,2,6,0.43375906
9859,6,3,0.3461847
9866,7,8,0.98592734
9880,0,3,0.64478946
9884,0,6,0.7528234
9885,5,7,0.89927256
9897,0,6,0.5454217
9898,3,0,0.35594192
9901,3,1,0.65953404
9913,4,1,0.60640806
9916,1,6,0.5751524
9928,0,8,0.40462217
9945,0,6,0.5520886
9946,2,6,0.8857904
9947,6,2,0.79311943
9955,6,0,0.6440269
9963,4,2,0.61365545
9969,8,6,0.87449497
9977,6,0,0.6777967
9985,2,4,0.33287442
